year,road_section,section_length_km,adu,sdu,vdu,thousand_vehicle_km
2014,204-02,11.92,29.0,55.0,12.0,126.173
2014,204-03,8.25,19.0,36.0,8.0,57.214
2014,204-04,8.54,15.0,28.0,6.0,46.757
2014,204-05,11.44,15.0,29.0,6.0,62.634
2014,205-01,0.22,474.0,801.0,246.0,38.062
2014,206-01,1.06,131.0,210.0,78.0,50.684
2014,208-00,5.01,106.0,225.0,41.0,193.837
2014,208-01,11.21,61.0,129.0,23.0,250.145
2014,208-05,3.87,94.0,264.0,10.0,132.78
2014,208-06,26.04,50.0,145.0,6.0,475.23
2014,209-01,6.48,33.0,71.0,13.0,78.052
2014,209-02,5.95,50.0,104.0,19.0,108.588
2014,210-01,6.05,48.0,103.0,19.0,105.996
2014,211-01,7.5,50.0,74.0,31.0,136.875
2014,212-01,8.45,25.0,36.0,15.0,77.106
2014,214-01,1.87,84.0,139.0,51.0,57.334
2014,214-02,14.27,52.0,89.0,21.0,270.845
2014,215-01,4.61,380.0,615.0,219.0,639.407
2014,215-02,1.29,309.0,500.0,178.0,145.493
2014,218-01,5.66,498.0,794.0,292.0,1028.818
2014,218-02,1.4,479.0,764.0,281.0,244.769
2014,219-01,4.04,70.0,135.0,16.0,103.222
2014,22-01,1.52,3942.0,4574.0,3330.0,2187.022
2014,22-02,0.9,1188.0,1377.0,1004.0,390.258
2014,221-01,4.7,193.0,348.0,85.0,331.092
2014,222-01,1.25,133.0,213.0,78.0,60.681
2014,222-02,8.46,18.0,29.0,11.0,55.582
2014,239-01,1.36,171.0,208.0,148.0,84.884
2014,2418-01,5.35,10.0,15.0,5.0,19.528
2014,242-01,4.41,56.0,69.0,38.0,90.14
2014,2420-01,0.93,643.0,1088.0,342.0,218.343
2014,2421-01,0.42,340.0,574.0,180.0,52.122
2014,243-01,6.29,31.0,39.0,22.0,71.171
2014,2433-01,4.48,10.0,15.0,5.0,16.352
2014,2440-01,0.88,879.0,1489.0,467.0,282.335
2014,245-01,3.59,52.0,67.0,36.0,68.138
2014,246-01,5.2,84.0,140.0,43.0,159.432
2014,247-01,10.55,24.0,39.0,13.0,92.418
2014,249-01,5.3,220.0,487.0,40.0,425.517
2014,249-02,16.62,76.0,168.0,14.0,461.039
2014,25-01,4.94,272.0,405.0,178.0,490.443
2014,25-02,10.89,155.0,231.0,101.0,616.102
2014,250-01,12.1,53.0,67.0,42.0,234.075
2014,251-01,6.36,19.0,23.0,15.0,44.107
2014,251-02,4.29,29.0,36.0,23.0,45.41
2014,252-02,3.54,32.0,40.0,25.0,41.347
2014,252-03,8.99,56.0,70.0,43.0,183.756
2014,252-04,7.24,42.0,53.0,32.0,110.989
2014,252-05,8.65,26.0,32.0,20.0,82.089
2014,252-06,9.87,111.0,140.0,86.0,399.883
2014,253-01,8.23,196.0,247.0,152.0,588.774
2014,253-02,9.31,86.0,108.0,67.0,292.424
2014,253-11,3.05,111.0,140.0,85.0,123.571
2014,254-01,11.9,329.0,669.0,45.0,1427.887
2014,255-01,10.89,169.0,213.0,131.0,671.75
2014,26-01,8.98,566.0,842.0,370.0,1855.178
2014,26-02,13.93,314.0,467.0,205.0,1596.517
2014,26-03,14.09,222.0,330.0,145.0,1141.713
2014,26-04,11.76,215.0,320.0,141.0,922.8660000000002
2014,26-05,3.16,164.0,244.0,108.0,189.158
2014,26-06,10.74,112.0,167.0,74.0,439.051
2014,26-07,14.44,99.0,217.0,38.0,521.789
2014,26-08,7.01,79.0,174.0,29.0,202.133
2014,26-09,5.19,32.0,66.0,12.0,60.619
2014,26-11,38.37,14.0,41.0,2.0,196.071
2014,261-01,0.71,2383.0,3257.0,1659.0,617.554
2014,261-02,13.75,578.0,841.0,406.0,2901.313
2014,261-03,3.27,129.0,187.0,91.0,153.968
2014,261-04,7.67,96.0,141.0,69.0,268.757
2014,264-01,11.48,76.0,121.0,45.0,318.455
2014,264-02,9.7,40.0,56.0,27.0,141.62
2014,264-03,6.65,258.0,367.0,175.0,626.231
2014,268-01,8.75,84.0,124.0,52.0,268.275
2014,268-02,12.5,50.0,75.0,33.0,228.125
2014,268-03,8.91,42.0,63.0,27.0,136.59
2014,271-01,10.11,176.0,262.0,115.0,649.466
2014,271-02,2.4,49.0,74.0,32.0,42.924
2014,272-01,8.65,99.0,125.0,88.0,312.568
2014,281-01,5.5,29.0,56.0,11.0,58.218
2014,284-01,10.59,63.0,94.0,41.0,243.517
2014,286-01,9.37,78.0,116.0,50.0,266.764
2014,286-02,10.15,60.0,88.0,39.0,222.285
2014,288-01,6.91,54.0,72.0,41.0,136.196
2014,30-01,8.07,1253.0,1869.0,818.0,3690.774
2014,30-02,8.89,1197.0,1758.0,783.0,3884.085
2014,30-03,1.44,1079.0,1603.0,693.0,567.122
2014,30-04,11.71,776.0,1153.0,498.0,3316.74
2014,30-05,0.56,917.0,1512.0,562.0,187.435
2014,30-06,12.47,321.0,515.0,199.0,1460.92
2014,30-07,8.53,218.0,360.0,134.0,678.732
2014,30-08,4.34,156.0,273.0,87.0,247.12
2014,302-01,7.58,88.0,101.0,72.0,243.47
2014,305-01,9.57,334.0,388.0,279.0,1166.679
2014,305-02,12.65,84.0,106.0,66.0,388.36
2014,305-03,6.6,57.0,72.0,44.0,137.313
2014,308-01,10.83,88.0,87.0,75.0,348.23199999999997
2014,31-01,9.49,287.0,483.0,154.0,994.125
2014,31-02,1.05,395.0,664.0,211.0,151.384
2014,31-03,4.09,451.0,761.0,243.0,673.275
2014,310-01,5.25,171.0,197.0,146.0,328.595
2014,311-01,4.9,90.0,103.0,74.0,160.965
2014,3110-01,0.33,153.0,179.0,127.0,18.429
2014,312-01,5.31,54.0,60.0,43.0,104.66
2014,314-01,9.43,58.0,73.0,49.0,198.404
2014,32-01,12.81,501.0,812.0,297.0,2342.501
2014,32-02,11.61,349.0,543.0,208.0,1478.94
2014,32-03,7.62,306.0,474.0,182.0,851.078
2014,32-04,14.18,278.0,431.0,164.0,1438.845
2014,32-11,4.61,271.0,421.0,160.0,455.998
2014,324-01,7.76,16.0,26.0,8.0,45.318
2014,325-01,10.4,57.0,89.0,34.0,216.372
2014,327-01,5.61,56.0,87.0,34.0,114.668
2014,327-02,4.86,28.0,43.0,11.0,49.669
2014,328-01,2.39,9.0,19.0,6.0,7.851
2014,33-01,12.81,394.0,465.0,316.0,1841.349
2014,33-02,8.73,146.0,173.0,117.0,465.222
2014,33-03,1.68,1446.0,1681.0,1172.0,886.687
2014,33-04,3.0,1085.0,1281.0,872.0,1188.075
2014,332-01,7.56,24.0,36.0,9.0,66.226
2014,333-01,2.11,68.0,122.0,31.0,52.279
2014,334-01,0.72,263.0,472.0,128.0,69.116
2014,336-01,8.0,6.0,16.0,0.0,17.52
2014,3361-01,0.99,101.0,150.0,65.0,36.496
2014,337-01,0.62,57.0,91.0,26.0,12.899
2014,34-01,1.27,7787.0,9814.0,6098.0,3609.664
2014,34-02,8.9,1849.0,2141.0,1569.0,6006.477
2014,34-03,1.52,1692.0,1999.0,1360.0,938.722
2014,34-05,11.97,1051.0,1313.0,805.0,4589.791
2014,340-01,6.2,166.0,246.0,106.0,375.658
2014,341-01,7.68,172.0,281.0,106.0,481.8
2014,343-01,0.3,1176.0,1439.0,894.0,128.772
2014,343-03,0.25,306.0,383.0,235.0,27.923
2014,344-01,7.74,93.0,135.0,62.0,262.734
2014,35-01,8.51,2713.0,4081.0,1645.0,8426.985
2014,35-02,7.8,2204.0,3316.0,1336.0,6274.788
2014,35-03,8.49,1593.0,2397.0,966.0,4936.468
2014,35-04,8.82,1025.0,1541.0,622.0,3299.783
2014,35-05,4.84,1099.0,1631.0,710.0,1941.493
2014,35-06,4.38,1185.0,2123.0,573.0,1894.46
2014,35-07,11.46,535.0,906.0,294.0,2237.852
2014,35-08,8.83,1003.0,1766.0,435.0,3232.619
2014,35-09,5.48,933.0,1671.0,451.0,1866.187
2014,35-11,11.74,177.0,347.0,69.0,757.236
2014,35-12,24.9,79.0,159.0,0.0,717.992
2014,35-13,24.9,28.0,80.0,0.0,254.478
2014,35-14,27.6,24.0,68.0,0.0,241.776
2014,35-15,18.57,22.0,64.0,0.0,149.117
2014,35-16,27.19,24.0,69.0,0.0,238.184
2014,35-17,22.19,37.0,91.0,0.0,299.676
2014,35-18,11.22,97.0,201.0,53.0,397.244
2014,350-01,12.08,100.0,164.0,58.0,440.92
2014,351-01,9.32,219.0,370.0,109.0,744.994
2014,354-01,8.74,270.0,359.0,193.0,861.327
2014,354-02,5.93,65.0,85.0,45.0,140.689
2014,355-01,8.2,281.0,477.0,161.0,841.033
2014,356-01,8.96,19.0,42.0,7.0,62.138
2014,358-01,6.49,68.0,110.0,41.0,161.082
2014,358-02,7.52,72.0,115.0,44.0,197.626
2014,359-01,7.56,378.0,609.0,216.0,1043.053
2014,36-01,9.29,654.0,1087.0,338.0,2217.616
2014,36-02,12.92,242.0,447.0,114.0,1141.224
2014,36-03,4.0,1062.0,1850.0,482.0,1550.52
2014,36-04,8.16,946.0,1616.0,471.0,2817.566
2014,36-06,10.69,1234.0,2007.0,645.0,4814.883
2014,36-07,5.1,1265.0,2057.0,661.0,2354.798
2014,36-08,2.24,1189.0,2012.0,532.0,972.126
2014,36-11,7.99,1189.0,2012.0,532.0,3467.54
2014,36-12,7.17,2288.0,3230.0,1583.0,5987.81
2014,360-01,1.78,143.0,238.0,74.0,92.907
2014,360-02,12.5,179.0,297.0,92.0,816.688
2014,360-03,12.42,236.0,378.0,134.0,1069.859
2014,361-01,8.69,330.0,574.0,146.0,1045.653
2014,362-01,1.55,401.0,699.0,178.0,226.866
2014,363-01,0.51,274.0,480.0,122.0,51.005
2014,365-01,14.36,891.0,1531.0,421.0,4670.087
2014,367-01,3.45,49.0,84.0,23.0,61.703
2014,37-01,12.21,505.0,822.0,308.0,2251.8680000000004
2014,37-02,1.1,809.0,1260.0,437.0,324.814
2014,37-03,13.36,926.0,1502.0,476.0,4517.839
2014,37-04,9.73,791.0,1330.0,422.0,2807.755
2014,3710-01,0.44,254.0,335.0,188.0,40.792
2014,374-01,7.54,187.0,226.0,143.0,514.643
2014,376-01,0.13,3041.0,3810.0,2409.0,144.295
2014,3774-01,0.32,216.0,283.0,150.0,25.229
2014,379-01,1.05,465.0,542.0,394.0,178.211
2014,38-01,11.6,451.0,516.0,398.0,1909.534
2014,38-02,4.01,1178.0,1365.0,1014.0,1724.18
2014,38-03,3.54,1421.0,1672.0,1194.0,1836.074
2014,3834-01,0.74,497.0,806.0,259.0,134.24
2014,39-01,15.67,984.0,1091.0,894.0,5628.037
2014,40-00,1.67,23125.0,22311.0,23059.0,14096.070000000002
2014,40-01,1.84,45600.0,44216.0,45878.0,30624.85
2014,40-02,1.64,51097.0,50478.0,49596.0,30586.956
2014,40-03,1.97,36277.0,35354.0,36246.0,26084.711
2014,40-04,1.1,30790.0,30112.0,30697.0,12362.185
2014,40-06,1.1800000000000002,20918.0,21257.0,20719.0,9009.441
2014,407-01,4.3,36.0,63.0,13.0,56.502
2014,41-03,2.83,27399.0,26320.0,27684.0,28301.797
2014,41-04,1.76,36641.0,35197.0,37024.0,23538.178
2014,41-11,2.13,58341.0,60999.0,51404.0,45357.561
2014,41-12,3.79,44476.0,45019.0,42146.0,61525.765
2014,41-13,2.51,35467.0,36039.0,34268.0,32493.092
2014,41-14,2.9,22276.0,22671.0,21484.0,23579.657
2014,41-15,13.29,12090.0,13637.0,10671.0,58645.433
2014,41-16,11.62,11022.0,12436.0,9671.0,46747.609
2014,41-17,4.56,10558.0,11989.0,9588.0,17572.735
2014,41-18,1.47,11944.0,13856.0,10113.0,6408.553
2014,41-19,0.4,9008.0,8780.0,6512.0,1315.168
2014,41-20,1.03,8561.0,9656.0,7556.0,3218.508
2014,41-21,3.28,8217.0,9284.0,7189.0,9837.392
2014,41-22,1.88,6909.0,8616.0,5673.0,4740.956
2014,411-03,0.45,10598.0,10514.0,10299.0,1740.722
2014,411-04,1.0,5391.0,5431.0,5258.0,1967.715
2014,411-06,1.04,7569.0,7724.0,7307.0,2873.192
2014,413-01,3.0,14107.0,14579.0,13478.0,15447.165
2014,413-02,1.48,31399.0,31320.0,30897.0,16961.74
2014,414-01,1.04,7374.0,6963.0,7554.0,2799.17
2014,415-04,4.05,5756.0,5802.0,5662.0,8508.5
2014,416-01,0.82,174.0,170.0,173.0,52.078
2014,417-01,8.4,51.0,88.0,18.0,156.366
2014,417-02,17.72,36.0,62.0,13.0,232.242
2014,418-01,1.7,38430.0,38088.0,37675.0,23845.815
2014,42-01,10.17,965.0,1345.0,676.0,3582.402
2014,42-02,13.31,164.0,282.0,60.0,796.737
2014,42-03,3.57,158.0,270.0,57.0,205.882
2014,420-01,11.32,240.0,272.0,212.0,993.202
2014,421-01,1.49,1432.0,1615.0,1264.0,778.793
2014,423-01,1.66,1052.0,1093.0,986.0,637.407
2014,424-01,1.7,3306.0,3665.0,2937.0,2051.373
2014,424-02,0.7,16174.0,17337.0,14385.0,4132.457
2014,424-11,1.08,12707.0,14082.0,11289.0,5009.099
2014,425-01,11.96,280.0,311.0,249.0,1222.312
2014,425-02,14.76,241.0,266.0,214.0,1295.823
2014,426-01,2.35,886.0,981.0,787.0,759.967
2014,426-02,4.75,303.0,336.0,269.0,525.326
2014,427-02,0.57,3095.0,3415.0,2355.0,643.915
2014,427-03,1.16,2303.0,2687.0,1686.0,975.142
2014,427-04,7.26,366.0,611.0,172.0,969.863
2014,427-05,14.43,348.0,600.0,127.0,1832.899
2014,427-06,5.06,340.0,584.0,125.0,627.946
2014,427-11,13.94,310.0,520.0,142.0,1577.311
2014,427-12,14.45,511.0,644.0,372.0,2695.142
2014,428-01,23.88,6.0,17.0,0.0,52.297
2014,429-01,2.11,1565.0,1625.0,1468.0,1205.285
2014,429-02,4.32,2443.0,2504.0,2284.0,3852.122
2014,43-01,13.3,2845.0,3160.0,2502.0,13811.542
2014,43-02,0.28,5260.0,5505.0,4833.0,537.572
2014,43-03,0.46,5512.0,5772.0,5066.0,925.465
2014,434-01,4.0,17.0,24.0,12.0,24.82
2014,435-00,4.61,372.0,620.0,193.0,625.946
2014,435-01,8.87,257.0,429.0,133.0,832.05
2014,435-02,13.9,181.0,302.0,93.0,918.304
2014,44-01,0.62,1788.0,2035.0,1543.0,404.624
2014,44-02,2.94,586.0,666.0,504.0,628.837
2014,44-03,4.99,517.0,588.0,447.0,941.638
2014,443-01,3.91,340.0,376.0,300.0,485.231
2014,45-00,1.87,2220.0,2460.0,1972.0,1515.261
2014,45-01,5.85,2653.0,2941.0,2357.0,5664.42
2014,45-02,1.72,2138.0,2346.0,1918.0,1341.988
2014,45-03,4.33,452.0,464.0,422.0,714.966
2014,45-04,1.36,2071.0,2340.0,1794.0,1028.044
2014,45-05,6.68,227.0,233.0,213.0,553.471
2014,45-06,9.02,121.0,124.0,113.0,398.368
2014,453-01,0.56,4478.0,4452.0,4466.0,915.26
2014,454-01,0.3,4948.0,4925.0,4928.0,541.861
2014,458-01,0.15,458.0,589.0,345.0,25.076
2014,460-01,11.16,66.0,94.0,42.0,270.268
2014,461-01,10.64,171.0,241.0,109.0,665.89
2014,47-01,3.71,764.0,1119.0,439.0,1034.571
2014,47-02,11.5,657.0,962.0,377.0,2757.758
2014,47-03,9.71,288.0,519.0,89.0,1020.715
2014,47-04,9.54,251.0,452.0,78.0,874.007
2014,47-11,13.71,222.0,400.0,70.0,1110.921
2014,47-12,12.42,512.0,743.0,314.0,2321.05
2014,470-02,1.1,7954.0,8195.0,7590.0,3193.531
2014,48-01,10.55,108.0,156.0,69.0,415.881
2014,48-02,6.56,152.0,205.0,130.0,363.949
2014,48-11,4.92,179.0,240.0,152.0,321.448
2014,49-01,1.25,50619.0,52256.0,48142.0,23094.992
2014,49-02,1.81,73127.0,73590.0,70816.0,48311.353
2014,49-03,2.58,45171.0,47784.0,41391.0,42537.531
2014,49-04,2.21,37836.0,36971.0,37597.0,30520.409
2014,49-05,1.7599999999999998,32161.0,31426.0,31955.0,20660.522
2014,49-06,1.28,12968.0,13716.0,11878.0,6058.65
2014,50-01,9.24,1074.0,1495.0,767.0,3622.172
2014,50-02,7.6,548.0,874.0,322.0,1521.087
2014,50-03,9.6,550.0,877.0,323.0,1927.2
2014,50-04,8.77,265.0,380.0,191.0,848.516
2014,50-05,14.11,317.0,466.0,224.0,1633.916
2014,502-01,3.43,78.0,113.0,48.0,97.652
2014,502-02,11.39,90.0,179.0,26.0,374.162
2014,503-01,3.23,830.0,912.0,723.0,978.529
2014,5033-01,0.46,280.0,304.0,249.0,47.012
2014,504-01,6.6000000000000005,106.0,171.0,63.0,255.602
2014,505-01,11.66,126.0,182.0,80.0,536.243
2014,506-01,2.46,809.0,906.0,680.0,726.401
2014,507-01,6.72,74.0,120.0,45.0,181.507
2014,508-01,5.84,319.0,445.0,228.0,680.914
2014,508-02,5.72,224.0,311.0,160.0,467.667
2014,508-03,12.6,200.0,331.0,120.0,919.8
2014,509-01,1.51,3028.0,3380.0,2664.0,1668.882
2014,509-02,1.19,4463.0,4786.0,4730.0,1938.504
2014,51-01,7.16,2385.0,2566.0,2192.0,6232.959
2014,51-02,11.24,939.0,1172.0,735.0,3852.341
2014,510-01,10.02,56.0,83.0,27.0,205.422
2014,511-01,2.05,383.0,478.0,300.0,286.798
2014,512-01,15.04,49.0,71.0,37.0,268.99
2014,515-01,14.64,39.0,58.0,28.0,208.4
2014,517-01,8.37,69.0,109.0,45.0,210.798
2014,518-01,5.99,561.0,908.0,341.0,1226.542
2014,518-02,13.59,409.0,600.0,288.0,2028.783
2014,518-03,11.43,333.0,489.0,235.0,1387.54
2014,519-01,13.25,20.0,25.0,14.0,96.725
2014,519-02,0.66,45.0,64.0,31.0,10.841
2014,52-02,14.69,75.0,119.0,44.0,400.099
2014,52-03,11.05,43.0,69.0,25.0,173.43
2014,52-04,11.75,29.0,54.0,9.0,124.374
2014,520-01,14.52,86.0,168.0,24.0,453.79
2014,520-02,5.3,68.0,133.0,19.0,131.546
2014,520-03,4.34,58.0,93.0,34.0,91.878
2014,522-01,0.84,97.0,143.0,68.0,29.74
2014,522-02,7.65,54.0,79.0,38.0,150.464
2014,522-03,11.42,46.0,67.0,32.0,189.658
2014,523-01,10.33,65.0,96.0,46.0,245.079
2014,523-02,7.96,51.0,76.0,36.0,148.175
2014,523-03,17.21,84.0,123.0,59.0,528.378
2014,5240-01,0.19,412.0,471.0,306.0,28.572
2014,528-01,6.35,63.0,106.0,34.0,146.018
2014,528-02,10.11,11.0,18.0,6.0,40.592
2014,530-01,5.49,103.0,158.0,62.0,206.397
2014,5317-01,5.01,50.0,80.0,35.0,91.433
2014,533-01,11.37,62.0,80.0,49.0,257.303
2014,533-02,8.37,19.0,24.0,15.0,58.046
2014,533-03,11.0,41.0,53.0,32.0,165.06400000000002
2014,539-01,6.83,36.0,53.0,23.0,89.746
2014,539-02,6.16,19.0,27.0,12.0,42.72
2014,539-03,9.7,18.0,30.0,8.0,63.729
2014,54-02,12.06,935.0,1445.0,592.0,4114.992
2014,54-03,14.08,867.0,1366.0,516.0,4455.686
2014,54-04,12.29,786.0,1239.0,468.0,3525.878
2014,54-05,12.34,814.0,1282.0,485.0,3666.337
2014,54-06,12.24,805.0,1261.0,484.0,3596.418
2014,54-07,12.81,429.0,676.0,256.0,2005.854
2014,54-08,12.26,339.0,658.0,112.0,1516.991
2014,54-09,11.26,344.0,668.0,114.0,1413.806
2014,54-10,14.07,158.0,262.0,87.0,811.417
2014,54-11,11.07,411.0,628.0,272.0,1660.666
2014,54-12,8.54,343.0,583.0,203.0,1067.75
2014,54-13,1.58,2321.0,2684.0,2258.0,1338.521
2014,54-14,4.17,595.0,885.0,409.0,905.62
2014,54-15,9.1,486.0,723.0,334.0,1614.249
2014,54-16,7.6,491.0,730.0,337.0,1362.034
2014,54-17,7.43,568.0,908.0,335.0,1540.388
2014,54-18,17.33,115.0,231.0,44.0,727.427
2014,54-19,10.8,121.0,246.0,37.0,476.982
2014,54-20,11.24,118.0,241.0,37.0,484.107
2014,54-21,11.01,122.0,249.0,38.0,490.275
2014,54-22,9.42,127.0,259.0,39.0,436.664
2014,54-23,6.67,154.0,314.0,48.0,374.921
2014,540-01,8.42,25.0,32.0,19.0,76.833
2014,540-02,11.86,10.0,13.0,8.0,43.289
2014,540-03,13.41,35.0,46.0,27.0,171.313
2014,55-01,12.04,56.0,88.0,33.0,246.098
2014,55-02,14.37,35.0,55.0,21.0,183.577
2014,550-01,9.0,106.0,215.0,0.0,348.21
2014,550-02,13.73,53.0,109.0,0.0,265.607
2014,550-03,29.37,13.0,39.0,0.0,139.361
2014,550-04,10.58,16.0,49.0,0.0,61.787
2014,551-01,7.72,10.0,25.0,0.0,28.178
2014,552-01,0.17,170.0,390.0,35.0,10.549
2014,553-01,0.85,78.0,129.0,40.0,24.2
2014,553-02,7.65,20.0,45.0,2.0,55.845
2014,553-03,7.5,11.0,28.0,1.0,30.113
2014,555-01,0.61,74.0,134.0,6.0,16.476
2014,558-01,10.34,18.0,29.0,11.0,67.934
2014,56-01,10.98,500.0,715.0,357.0,2003.85
2014,56-02,5.42,514.0,735.0,367.0,1016.846
2014,570-01,18.63,24.0,69.0,0.0,161.563
2014,572-01,2.09,129.0,251.0,43.0,98.408
2014,573-01,0.48,705.0,977.0,519.0,123.516
2014,574-01,16.82,275.0,562.0,84.0,1688.308
2014,574-02,8.34,246.0,478.0,81.0,749.241
2014,574-03,11.59,208.0,403.0,69.0,879.913
2014,574-04,15.61,215.0,416.0,71.0,1222.6
2014,574-06,2.96,709.0,1176.0,390.0,766.004
2014,574-07,5.1,1044.0,1256.0,847.0,1943.406
2014,574-08,1.06,1110.0,1535.0,813.0,429.459
2014,574-09,1.29,2194.0,3045.0,1614.0,1033.045
2014,574-10,4.12,645.0,949.0,431.0,969.528
2014,577-01,11.42,43.0,67.0,25.0,179.237
2014,578-01,8.09,21.0,60.0,0.0,62.01
2014,578-04,36.02,7.0,12.0,0.0,92.031
2014,578-05,0.59,11.0,20.0,3.0,2.369
2014,579-01,6.99,85.0,198.0,16.0,216.865
2014,58-01,8.67,730.0,1172.0,439.0,2309.391
2014,58-02,1.88,3080.0,3939.0,2381.0,2113.496
2014,582-01,12.19,12.0,21.0,6.0,53.392
2014,585-01,8.82,18.0,25.0,8.0,57.947
2014,586-01,15.12,55.0,89.0,25.0,303.534
2014,59-01,13.57,170.0,366.0,46.0,842.019
2014,59-02,14.7,84.0,179.0,22.0,450.702
2014,59-11,7.66,74.0,161.0,19.0,206.897
2014,590-01,11.26,77.0,114.0,47.0,316.462
2014,590-02,10.55,67.0,99.0,44.0,258.0
2014,590-03,14.62,48.0,77.0,32.0,256.142
2014,590-04,11.22,22.0,35.0,15.0,90.097
2014,590-05,8.98,25.0,37.0,16.0,81.943
2014,590-06,13.85,27.0,40.0,17.0,136.492
2014,590-07,12.87,43.0,65.0,28.0,202.21
2014,60-01,8.53,433.0,742.0,198.0,1348.124
2014,60-02,11.34,433.0,742.0,198.0,1792.23
2014,60-03,11.98,454.0,778.0,208.0,1986.279
2014,60-04,7.97,631.0,1031.0,325.0,1835.611
2014,60-05,2.02,659.0,1076.0,339.0,485.881
2014,60-06,0.62,1272.0,1672.0,847.0,287.854
2014,60-07,15.58,537.0,878.0,277.0,3053.758
2014,60-08,9.26,398.0,719.0,156.0,1345.098
2014,60-09,10.98,366.0,687.0,140.0,1466.818
2014,60-10,5.78,362.0,663.0,135.0,763.711
2014,60-21,3.25,374.0,685.0,139.0,443.658
2014,60-22,3.16,381.0,699.0,142.0,439.445
2014,60-23,12.65,192.0,364.0,68.0,886.512
2014,60-24,8.31,133.0,253.0,47.0,403.409
2014,60-25,7.41,121.0,243.0,35.0,327.263
2014,60-26,10.84,113.0,226.0,32.0,447.096
2014,60-27,9.27,112.0,233.0,29.0,378.958
2014,60-28,12.02,109.0,226.0,27.0,478.216
2014,60-29,12.83,104.0,217.0,27.0,487.027
2014,60-30,11.79,101.0,210.0,26.0,434.638
2014,60-31,13.15,100.0,208.0,27.0,479.975
2014,60-32,10.13,100.0,209.0,27.0,369.745
2014,60-33,9.5,107.0,198.0,41.0,371.023
2014,60-34,11.65,125.0,235.0,47.0,531.531
2014,60-35,8.07,52.0,128.0,2.0,153.169
2014,60-36,11.51,67.0,176.0,2.0,281.477
2014,60-37,10.64,72.0,188.0,2.0,279.619
2014,60-38,23.87,71.0,184.0,2.0,618.591
2014,60-39,14.18,65.0,160.0,4.0,336.421
2014,60-40,0.63,243.0,416.0,133.0,55.878
2014,60-41,6.39,202.0,297.0,134.0,471.135
2014,60-42,2.57,201.0,346.0,110.0,188.548
2014,60-43,8.62,200.0,343.0,110.0,629.26
2014,60-44,11.16,203.0,351.0,101.0,826.9
2014,60-45,3.48,229.0,396.0,114.0,290.876
2014,60-46,7.28,405.0,625.0,235.0,1076.166
2014,60-47,4.92,643.0,950.0,400.0,1153.911
2014,605-01,2.94,82.0,127.0,41.0,87.994
2014,606-01,0.44,213.0,402.0,75.0,34.208
2014,607-01,13.06,120.0,229.0,42.0,572.028
2014,608-01,9.91,15.0,37.0,0.0,54.257
2014,608-02,12.9,13.0,34.0,0.0,61.211
2014,61-01,10.09,253.0,396.0,116.0,931.761
2014,61-02,14.79,239.0,396.0,118.0,1290.206
2014,61-03,5.22,379.0,746.0,184.0,721.291
2014,61-21,9.71,335.0,625.0,177.0,1188.177
2014,61-22,12.25,204.0,361.0,110.0,912.135
2014,61-23,5.99,190.0,337.0,103.0,415.407
2014,61-24,19.41,215.0,379.0,95.0,1523.2
2014,61-25,11.43,192.0,343.0,79.0,801.014
2014,61-26,13.57,195.0,347.0,79.0,965.845
2014,61-27,15.62,195.0,346.0,79.0,1111.754
2014,61-28,10.91,187.0,344.0,75.0,744.662
2014,61-29,13.14,186.0,344.0,73.0,892.075
2014,61-30,13.81,180.0,333.0,70.0,907.317
2014,61-31,13.7,184.0,341.0,72.0,920.092
2014,61-32,11.76,187.0,347.0,73.0,802.679
2014,61-33,13.84,199.0,358.0,96.0,1005.268
2014,61-34,13.42,205.0,367.0,97.0,1004.152
2014,61-35,13.6,207.0,367.0,98.0,1027.548
2014,61-36,9.85,223.0,399.0,106.0,800.967
2014,61-37,1.74,605.0,823.0,445.0,384.236
2014,61-38,8.47,472.0,643.0,348.0,1459.212
2014,61-39,6.31,498.0,680.0,367.0,1146.969
2014,61-40,1.64,1158.0,1576.0,852.0,693.212
2014,61-41,2.27,2930.0,3989.0,2155.0,2427.652
2014,61-42,1.56,3424.0,4142.0,2987.0,1949.575
2014,61-43,3.07,1351.0,1510.0,1203.0,1513.863
2014,61-45,8.46,818.0,985.0,664.0,2525.902
2014,61-46,0.91,1271.0,1526.0,1072.0,422.163
2014,610-01,0.38,98.0,203.0,26.0,13.593
2014,612-01,11.95,123.0,230.0,53.0,536.495
2014,612-02,12.47,106.0,199.0,46.0,482.464
2014,612-03,17.27,86.0,159.0,37.0,542.105
2014,612-04,4.68,89.0,167.0,39.0,152.03
2014,615-01,8.7,45.0,86.0,19.0,142.898
2014,615-02,11.78,23.0,49.0,11.0,98.893
2014,617-01,2.91,169.0,271.0,97.0,179.503
2014,619-01,1.17,585.0,737.0,444.0,249.824
2014,619-02,0.53,527.0,663.0,400.0,101.948
2014,619-03,13.1,48.0,80.0,22.0,229.512
2014,619-04,10.4,19.0,31.0,8.0,72.124
2014,62-01,5.66,144.0,301.0,37.0,297.264
2014,62-02,14.66,178.0,368.0,47.0,952.46
2014,62-03,15.23,164.0,287.0,81.0,914.109
2014,62-04,12.06,147.0,273.0,63.0,647.079
2014,62-05,12.2,200.0,358.0,91.0,891.52
2014,62-07,1.87,1003.0,1373.0,731.0,684.598
2014,620-01,0.26,21.0,41.0,9.0,1.993
